version,tstamp,name,mean,stddev,median,user,system,min,max,recs_per_sec
5.0.3,2025-05-22-15,searchset_unicode,1.6371171526666668,0.0020377809933960597,1.6362961249999999,1.5458309999999997,0.091059,1.635617958,1.639437375,610874
5.0.3,2025-05-22-15,select,0.48887040266666676,0.0001803299019750589,0.48883587500000003,0.44389199999999995,0.042277,0.48870983300000004,0.48906550000000004,2044990
5.0.3,2025-05-22-15,select_regex,0.5208557640000001,0.00024607333452242953,0.520940042,0.4753163333333333,0.04282733333333333,0.5205786250000001,0.521048625,1919386
5.0.3,2025-05-22-15,slice_last_1k,0.507496042,0.0008187089856988344,0.50704625,0.4623456666666666,0.04243033333333333,0.5070008340000001,0.5084410420000001,1972387
5.0.3,2025-05-22-15,slice_last_1k_index,0.009657472666666667,0.00006870670943462078,0.009646292,0.0059683333333333324,0.0022089999999999996,0.009595042,0.009731084000000001,100000000
5.0.3,2025-05-22-15,slice_last_1k_json,0.514188236,0.00010449560499367255,0.514223875,0.46872733333333333,0.04275399999999999,0.5140705830000001,0.51427025,1945525
5.0.3,2025-05-22-15,slice_last_1k_json_index,0.012995694333333335,0.00018190567012694547,0.012918292000000001,0.009199666666666667,0.0022919999999999993,0.012865291000000001,0.0132035,76923077
5.0.3,2025-05-22-15,slice_one_middle,0.5063530836666666,0.0009492406313587512,0.5058287920000001,0.46187599999999995,0.041749333333333326,0.505781625,0.5074488340000001,1976285
5.0.3,2025-05-22-15,slice_one_middle_index,0.008601431000000001,0.0001483758006785469,0.008604334,0.005086,0.0022126666666666666,0.008451625,0.008748334,111111111
5.0.3,2025-05-22-15,snappy_compress,0.17953708333333332,0.01355872873873496,0.181057458,1.1868313333333331,0.11319933333333332,0.16528225000000002,0.19227154200000002,5555556
5.0.3,2025-05-22-15,snappy_decompress,0.4978966253333334,0.0015047350386225308,0.49752479200000005,0.4761076666666666,0.019055,0.496612667,0.499552417,2008032
5.0.3,2025-05-22-15,snappy_validate,0.4799019723333333,0.0000682306278318747,0.479886584,0.4583696666666666,0.018831,0.47984275000000004,0.479976583,2083333
5.0.3,2025-05-22-15,sort,1.2464195416666666,0.00990322807876166,1.247938625,2.111828,0.12919566666666668,1.235844542,1.255475458,802568
5.0.3,2025-05-22-15,sort_random_seeded,1.1469485833333335,0.0019444916018719522,1.146114041,1.034873,0.10572666666666665,1.145560667,1.149171042,871840
5.0.3,2025-05-22-15,sort_random_seeded_faster,1.1454166523333333,0.0014741826905259902,1.145394916,1.0331613333333334,0.106747,1.143953458,1.146901583,873362
5.0.3,2025-05-22-15,sort_random_seeded_secure,1.148292014,0.008000482564505874,1.146335167,1.0403276666666665,0.10252733333333332,1.1414515,1.157089375,871080
5.0.3,2025-05-22-15,sortcheck_sorted,0.5013986113333334,0.00021890465457897505,0.501392167,0.4593866666666666,0.03927733333333333,0.501183,0.5016206670000001,1996008
5.0.3,2025-05-22-15,sortcheck_unsorted,0.008484389,0.000025430554221250692,0.008496917,0.005074333333333333,0.0020356666666666665,0.008455125,0.008501125,125000000
5.0.3,2025-05-22-15,sortcheck_unsorted_all,0.5396752220000001,0.0023952152147544096,0.538363083,0.4932269999999999,0.04371833333333334,0.538222791,0.542439792,1851852
5.0.3,2025-05-22-15,split,0.9777184023333335,0.04834609308901604,0.9858315000000001,0.8066486666666667,0.11150699999999998,0.9258290410000001,1.021494666,1022495
5.0.3,2025-05-22-15,split_chunks,1.5253770833333335,0.10882257945018804,1.5423671250000002,1.2538316666666667,0.15809099999999998,1.409058792,1.624705333,655738
5.0.3,2025-05-22-15,split_chunks_index,0.28539808333333333,0.13212827935927535,0.224755375,0.9966059999999999,0.260926,0.194477,0.436961875,3508772
5.0.3,2025-05-22-15,split_chunks_index_j1,0.011076945,0.0016656981096414194,0.011626292,0.005635,0.003734333333333333,0.009205959000000001,0.012398584,90909091
5.0.3,2025-05-22-15,split_index,0.2809159446666667,0.06725144435311743,0.247743292,0.9622776666666666,0.286047,0.236695708,0.358308834,3558719
5.0.3,2025-05-22-15,split_index_j1,1.108337194,0.12681750868831448,1.039156583,0.8605056666666666,0.12552166666666667,1.031154458,1.254700541,902527
5.0.3,2025-05-22-15,split_kbsize,2.083878916666667,0.10635743586141917,2.082999334,1.8525383333333334,0.12071466666666665,1.977964,2.190673416,479846
5.0.3,2025-05-22-15,sqlp,0.6599740416666667,0.00816444239976601,0.6568893330000001,1.5699699999999999,0.138636,0.653801375,0.669231417,1515152
5.0.3,2025-05-22-15,sqlp_aggregations,0.6006115833333334,0.007810355159178099,0.5998026670000001,0.9587546666666666,0.08691199999999999,0.5932371670000001,0.608794916,1663894
5.0.3,2025-05-22-15,sqlp_aggregations_expensive,0.6758278466666668,0.006555662501726748,0.674294083,1.229616,0.12140033333333333,0.670175041,0.683014416,1479290
5.0.3,2025-05-22-15,sqlp_aggregations_expensive_streaming,0.6749770693333333,0.011416122556522662,0.6686285000000001,1.2370443333333332,0.12174566666666665,0.6681463750000001,0.688156333,1481481
5.0.3,2025-05-22-15,sqlp_aggregations_expensive_vs_duckdb,0.393641889,0.0016677394234675953,0.39317287500000003,2.341787333333333,0.10028533333333334,0.392258875,0.39549391700000003,2538071
5.0.3,2025-05-22-15,sqlp_aggregations_use_schema_cache,0.6009127083333333,0.010160476601844269,0.596111209,0.9605853333333333,0.08584166666666666,0.594042833,0.612584083,1663894
5.0.3,2025-05-22-15,sqlp_aggregations_vs_duckdb,0.36550643066666666,0.000922663686466706,0.365499834,2.0550986666666664,0.09709833333333333,0.36458708300000003,0.36643237500000003,2732240
5.0.3,2025-05-22-15,sqlp_format_arrow,1.576827236,0.4459026571728852,1.325054625,1.8488733333333334,0.6267316666666667,1.313757125,2.091669958,634115
5.0.3,2025-05-22-15,sqlp_format_avro,0.6757553196666667,0.0033601411767698475,0.677407459,1.5931083333333333,0.247735,0.671888958,0.677969542,1479290
5.0.3,2025-05-22-15,sqlp_format_json,0.661918986,0.00518515350876816,0.6609187910000001,1.5640926666666666,0.124845,0.6573067920000001,0.667531375,1510574
5.0.3,2025-05-22-15,sqlp_format_jsonl,0.670151014,0.011726348710082895,0.676882375,1.5452326666666665,0.13049766666666665,0.656610667,0.67696,1492537
